Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.7168859934726987,0.17476866089764131,0.1083188211328509,0.5831943298326747,0.4168049173222093
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.15357032939488405,0.1830805959394922,0.6633142055960638,0.657736252535825,0.34226085481249036
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.3207274289763605,0.22857045378200858,0.4506986564857047,0.6349674148477775,0.36503066713526355
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.37854199412319867,0.2989068536829141,0.32255111521636187,0.35052749127485616,0.6494725013647518
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7713000999045077,0.14420539646215683,0.08440370927165533,0.6541442156052872,0.3458530735252843
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.8478589333864677,0.09625593352735112,0.05509164686485991,0.7930675431559554,0.20689558812936
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.5307909892274298,0.23785436476183228,0.23135252105695084,0.5262315216485606,0.4737682138522457
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.5091174318566133,0.27080794456246393,0.22007428766151457,0.39296081144686956,0.6070391696870832
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.6186819211649348,0.21712754436161116,0.16418526122534027,0.5223927305619479,0.47760702322308907
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.6529371151506467,0.19724298195696854,0.14980582297134437,0.5818774070526875,0.41812185788737477
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.08345560560843318,0.13963684364596582,0.776789828473164,0.6747250319374941,0.3252710332351852
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.5974534370322881,0.20003475403708754,0.20249177921633263,0.6637408152591895,0.3362559602508861
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.6867152317182454,0.19394089726956992,0.11933273383136021,0.5275001234469925,0.4724996057281964
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.4151779422040546,0.25971354914390105,0.3251081052767998,0.4933566222855884,0.5066432354000913
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.3813177171044076,0.24626105796604636,0.37242034316104977,0.5610635516711682,0.4389359452905201
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.6053393441561207,0.2170373432829986,0.17761743689420545,0.5451800804818271,0.4548195437392323
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.38288445737874943,0.2715415339777391,0.3455738342087988,0.44916440612560865,0.550835533718616
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.5859448947600606,0.23194704782603015,0.18210544247920796,0.49039909174978,0.5096007737581739
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.12379367244679788,0.17657631079531083,0.6995979760700052,0.6175919852925945,0.38240661249577534
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.35649536718519387,0.281298721024316,0.3622058177254062,0.41268070940719986,0.5873192619751268
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.2952905318860981,0.2183855413050645,0.4863163889269151,0.671573702492672,0.3284225813731256
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.4281039901898198,0.2672407113659023,0.3046550209605856,0.4562977457883235,0.5437021849066913
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.7344845771167584,0.16278505952207453,0.10268306698013513,0.6236181240060599,0.37638031284002793
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.061388722281316414,0.10895659183549182,0.8292427914492854,0.7490188576246111,0.2509655668407003
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.5936501156255117,0.23436919024915087,0.17197851305235812,0.4665700514868932,0.5334298636927423
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.6519361094028874,0.19510250860657996,0.1529447853038688,0.5983330042523328,0.40166600536828473
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.3714679354537819,0.28624727868032124,0.342284714242284,0.3942617876562433,0.6057381929447893
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.5173692340166891,0.22981678503820344,0.25281045596093843,0.5827557860775086,0.41724346704646115
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.6738723944219229,0.18171124208095474,0.14438323250028776,0.6437785411313653,0.35621921056876393
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.4373094802716025,0.23258677392707242,0.3301012162181177,0.6189765711244704,0.38102199121205244
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.6015869031592882,0.2276667855476878,0.17074320938817553,0.4904435864790226,0.5095562789143546
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.6543730050400727,0.19311345478504535,0.15249496374470733,0.6067279853979372,0.3932708620022427
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.3981092143431746,0.24894788982476268,0.35294214296409476,0.5467741971433038,0.4532254158757287
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.4378569705520867,0.25147407975829805,0.3106682098879164,0.5236841947442928,0.4763155530300824
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.4301012963443312,0.22781249107221432,0.3420827370960214,0.6466096265920364,0.3533880072930537
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.4982651809883465,0.22500162099643978,0.2767283867681839,0.6257920883856674,0.37420628598377054
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.2782442332453384,0.264745298031703,0.4570100937712236,0.45397465761499667,0.5460252761950274
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.34407149869909703,0.24042664610421147,0.4155004629199012,0.585153945479664,0.4148452744239969
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.3865886695042417,0.24659471954794188,0.3668157457332528,0.5592210473618102,0.44077846628138856
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.5732413630219667,0.21466541431231945,0.21208487591199884,0.6070838442533402,0.3929149957171779
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.4193443348371076,0.2704939676038354,0.31016147813910255,0.4456547264097925,0.5543452175050921
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.7297286940403761,0.14574915368342783,0.12428000634015207,0.7786487708381932,0.22132357647750728
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.36829767787394363,0.2819297171862692,0.34977251370499957,0.4101470555754067,0.5898529172811254
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.15972412232243444,0.19711823344004778,0.6431416798488255,0.6027294535504197,0.3972694741569617
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.6579643908848729,0.2109870777816703,0.1310432333180424,0.48478209165251834,0.5152177875950492
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5562661682915662,0.2451917218672652,0.19854076983471391,0.46081842326055544,0.5391815009707408
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.4041496224456999,0.25663536747510723,0.3392145436114936,0.5099201629724105,0.4900796421875376
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.6909539882438024,0.17643382494313162,0.1325744028980496,0.6411462504035619,0.3588516055425483
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.6019352753336843,0.20438603475969314,0.1936645240520814,0.6288439227664674,0.3711543596674128
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.6526135560130556,0.20174114646356983,0.145634948740166,0.5530375440564295,0.44696202171931854
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.3228969899057987,0.2584396675111373,0.41866289977963644,0.4980839520220669,0.5019158922494236
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.3713717663186222,0.2695953715988518,0.3590326698641893,0.4579010819633074,0.542098846501443
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.3468588643708432,0.3006387090692302,0.35250239559871405,0.3469812487170824,0.6530187445009685
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.348380693130738,0.2381212201415734,0.4134964652106339,0.5972524206280427,0.4027466081586777
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8241083642310065,0.10547027399935367,0.06963340517029754,0.8106379873017828,0.18930917563985838
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.4067777750467141,0.24740831941649047,0.34581305347899877,0.5526566158730725,0.4473429529296369
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.736789585777091,0.159596788327062,0.10355509134659789,0.6423861069257303,0.35761170053789476
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.9406062658467239,0.03985845784631533,0.014450230953618746,0.865046968916729,0.13477613772439917
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.4622724102967301,0.2591101502116113,0.27861691192366633,0.4761134029976262,0.5238864948594417
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.13335704624686456,0.2066334344219675,0.6600026804913733,0.5067805857990577,0.49321923056744865
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.5118058430130222,0.21397440105571477,0.27420940921197334,0.6778799840955279,0.3221158489968494
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.3806827213632438,0.28168037200516877,0.33763681096328707,0.4100273996846064,0.5899725732397607
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.3765453573816653,0.23907850572129516,0.3843746827678844,0.5959806342022422,0.4040184166726242
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.4593576223284246,0.28236948714960214,0.25827273947061025,0.38145204020696694,0.6185479450831295
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.5149288612951896,0.23492617477042274,0.25014241554280214,0.5571736695093522,0.44282586203714286
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.3050143726721987,0.2296997127659475,0.4652825957383753,0.6216771612754953,0.3783213293235621
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.24952286642205318,0.23923585278264134,0.511239332212633,0.5376760052432501,0.4623236676165155
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.13237768991207396,0.18212166641079522,0.6854739374301,0.6129311561606363,0.3870675546939596
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6973567693040943,0.17602607998125247,0.12658232023578375,0.6276540004647027,0.3723443184174832
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.4588286408589793,0.22577352792413238,0.3153935439988761,0.6463265068150145,0.35367113912635756
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.8858055720953728,0.07541156658772503,0.037310393311422954,0.8153322607946606,0.18460945344337246
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.3824142274944657,0.2897597539309398,0.32782595714545126,0.38065675099568314,0.6193432345475923
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.7684296934385506,0.1407581074758116,0.09067553133205244,0.6965539338673049,0.30344020808685396
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.25422938980922416,0.24982706522015038,0.495942532465694,0.49705585503686917,0.5029439922511065
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.27515316598631834,0.24134354061707836,0.48350166081024604,0.5487397808123275,0.45125981794678577
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.7523700510515001,0.16082950824091577,0.08676428766885373,0.5801398384878271,0.4198594492873923
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.4550446518217897,0.2466215426636095,0.2983327327811348,0.5393412552545561,0.46065840736946817
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.6500644496921968,0.18698618030635814,0.16291842136486012,0.6581195209475095,0.3418775662914062
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.6011159771700214,0.23667116305871053,0.1622110246205627,0.4438514978413922,0.5561484480624527
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.3483556905258591,0.23169192726939222,0.41994980368989326,0.6288891857515104,0.3711090952804387
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.31855881959263155,0.25328428228702055,0.4281562643324172,0.5187874682733433,0.4812123015689061
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.19704103988948207,0.23886482265696207,0.5640922468381221,0.4831421826069587,0.5168577003922549
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.43821319876067094,0.2771797011872656,0.28460692830391254,0.4116012956706182,0.5883986763486847
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.6672693187329873,0.18508874083744017,0.14761369572538474,0.6345999156405719,0.365398179007438
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.4002139081962794,0.2717270623740713,0.32805884500164506,0.44565004206615555,0.5543499018539843
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.212792919274744,0.2253534606952646,0.5618492796813593,0.559245044706337,0.4407544687231085
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.600100279023336,0.21253790149661006,0.18735361952300142,0.5807184160694764,0.4192808641806048
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.48885093005027,0.26510942471054727,0.24603922131897438,0.4323613542481172,0.5676386028506315
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.8215833520948492,0.11380209795695839,0.06428400455854767,0.7349030766646334,0.26508499831714816
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.1379636151950139,0.20952650250631272,0.6525036965166726,0.5045889486231777,0.49541087519652743
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.3140617595290577,0.25519457050085975,0.4307430994518918,0.5089319890987454,0.49106781965744933
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.19504751385147098,0.2133215674675762,0.5916226813801336,0.5890116215677945,0.4109875418207637
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.19603884600211527,0.2150027539502735,0.5889509144643028,0.582799784787534,0.4171994677396694
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.5049132668970603,0.24056785448573093,0.2545170940151164,0.5362284726794024,0.4637712088327495
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.4806034005287889,0.25966439005301484,0.2597316566999066,0.46215988369428057,0.5378400385116943
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.6387846313847148,0.20999656821975324,0.15121185314391547,0.5286967829955354,0.4713029400789358
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.8654873288313708,0.0867910308081693,0.04667008065919634,0.803313521828015,0.1966410635569989
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.31147611343269394,0.2768206821970068,0.41170305705746074,0.42244528817814314,0.577554676792558
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.43702614898502123,0.24847702120595794,0.3144959418384532,0.5384545626819706,0.4615451054303091
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.3363594341971275,0.23089991909407098,0.4327378363882373,0.6294337220378222,0.37056454203825007
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.2786801220290305,0.23637863016496166,0.4849390102037108,0.5736320201034354,0.4263673471698008
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.09365182655363627,0.15696377700158268,0.7493305798157965,0.6226374850394,0.3773609791989618
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.44518453296031835,0.23996017904771172,0.3148537080494435,0.5775525768476258,0.42244674364325085
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.4414159832092614,0.24627348289011114,0.3123094954085361,0.5474429493045848,0.45255665891899977
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.8092099137035424,0.12072947506413749,0.06980489440793311,0.721220915330857,0.27876985087303735
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.23816039775800038,0.23657301426845487,0.5252642853942769,0.5385621325547746,0.46143753489633593
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.2922395985373347,0.23408865758395075,0.47366921610825985,0.5932310817340684,0.4067680152122871
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.47401352345098663,0.2485701798568882,0.27741527428547236,0.5187950575307817,0.4812047122787511
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.8057942259790627,0.13632375465346838,0.057820720734780284,0.5811770184580198,0.4188222557718755
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.43755033971540286,0.2384044896393372,0.3240434643648311,0.5886354861466998,0.4113636829251662
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.551170068134635,0.22912587649719074,0.21970052653656955,0.551044898364824,0.44895468301920527
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.6462938448782594,0.189312573827796,0.16436635878313177,0.6495664672529338,0.35043103694247163
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.35867440379480725,0.27097993284821204,0.37034548702257203,0.4523278058154522,0.547672130122097
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.15390463288387213,0.20060167209554994,0.6454815310781981,0.5750141545389409,0.4249851966142788
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.3824445150926475,0.303236152710151,0.3143193018682935,0.3362571727914278,0.6637428219315374
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.5990252550211008,0.19555513320767534,0.20539206693195947,0.6903609434244304,0.3096338258909392
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.6975620236245602,0.17776295090909297,0.12464470790429427,0.6141142260792443,0.3858844569646752
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.6548356135603483,0.198638952853548,0.14651295991142918,0.5686340351845215,0.4313653871702223
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.5364908704912881,0.21935699546280288,0.2441452424581662,0.6232560905961755,0.3767423564189249
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.3252019631042137,0.2538006200943552,0.42099682179519476,0.5187095820835725,0.48129018809417257
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.2574825060229194,0.24930657063032946,0.4932098866105702,0.50170311250051,0.49829672069145003
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.2862972153269289,0.23562998364535254,0.47807048965386256,0.5822459883020211,0.4177532717023861
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.27376042226045233,0.23350089382832817,0.49273595417898686,0.5833189178924472,0.41668032755810586
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.20953163403981748,0.21000540728915348,0.5804519092790615,0.6256354610352051,0.37436291791764864
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.40937595323381126,0.25121718873521987,0.33940618784049553,0.5339244720064457,0.46607522282204406
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.40841625886434807,0.2398710169458435,0.35171130337711287,0.5894508903794239,0.41054826632337804
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.3456829491691406,0.23036644303503198,0.4239477500567163,0.63482757909374,0.3651705077183126
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.11566072769521321,0.14802221592097795,0.736150243301041,0.7414919232095973,0.25849457453254043
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.8241584129475705,0.1150495565720906,0.06053503002454316,0.7083498344155097,0.291642889626772
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7638157679158654,0.15532366896561423,0.0808182378384883,0.5849166725536543,0.41508255070058864
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.45963467445689626,0.24385468909199132,0.296509339916532,0.5507304889001668,0.4492690948961836
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.378651330916259,0.24540160838834416,0.37594612610381667,0.5652277402517388,0.43477171692278865
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.6727669401082791,0.18885764806811162,0.1383557251960091,0.5953897596068575,0.40460930136059087
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.3656912222602338,0.26260940875724154,0.37169907081497394,0.4870960039287466,0.5129038698295194
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7536895108670296,0.16302477666157575,0.08325638127681621,0.5579361604464557,0.44206336450888317
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.4221074958687762,0.2673545256729637,0.31053771201488695,0.45791039595182625,0.5420895324997718
