Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.756696545629782,0.1360629337447679,0.10701699360523384,0.755904331431343,0.24408431247719042
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.20143491101696837,0.1930242516677264,0.6055231522275734,0.651951457927376,0.34804685048437844
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.3364468820794387,0.22212759795577255,0.44142332016561975,0.6172952745296908,0.3827038134025305
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.49420361691573766,0.25768263831781185,0.24811353343246847,0.3716252104944134,0.62837478083076
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7251529839019651,0.14957234913306072,0.12516456908723445,0.7182784470838461,0.28171701614892053
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.7949157308484935,0.11733614876495237,0.08729714025006649,0.7903418110595322,0.20964016925571294
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.5025384121114037,0.23066867551726222,0.26679182152284675,0.5039594374053612,0.49604045660727747
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.45777459137673304,0.23093294424645425,0.311291609510034,0.5304128452280984,0.46958698707333
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.49511054361628526,0.2429598608119628,0.2619291024458894,0.44208752873667484,0.5579124367534882
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.6390933715231127,0.18497656889368155,0.17591058049268374,0.6307196211268254,0.3692794172788635
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.16521128553114345,0.1732928471005336,0.6614570592237189,0.6763059393429791,0.32369194849233673
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.7103959134652172,0.14736970230699833,0.14205529502956982,0.7761170642343251,0.22387005526918252
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.7537129784481953,0.1410699275739582,0.10508823912438463,0.7073030162398799,0.2926931661630469
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.373207127629552,0.22928234719469276,0.397509568116118,0.5743727567014936,0.4256268431537065
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.3895030404848068,0.22422369450377133,0.38627187392975043,0.603137009222681,0.39686233469985543
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.636062639825047,0.17410121115750304,0.18978146756546152,0.729606106329417,0.2703877850764613
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.3931905908127966,0.21744014256860272,0.3893669109751178,0.6419780043579882,0.35802071841682603
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.5310804334664799,0.19462375843981153,0.2742779396654933,0.7217861949108553,0.27820861443686284
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.136049643370126,0.1604205441549399,0.7034598525025341,0.6929481889060375,0.30704854643462126
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.4577550544232319,0.2652341756389421,0.27701063391730696,0.37728226324378367,0.6227177263467416
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.23802049276135082,0.1829192223711855,0.5790202737144085,0.7498665444043385,0.25012474749534674
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.30257975785157953,0.23147051788206663,0.46594863349279736,0.540944930218122,0.4590548452061347
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.6128593871436988,0.20925943879697098,0.1778763388856631,0.5205577322749442,0.47944210815870875
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.030412019908918574,0.07019213810872521,0.8981464285636059,0.790859009435292,0.2091176058540186
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.5066799740086085,0.2576267653240341,0.23569298190396015,0.3802854821494879,0.6197145067927332
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.6974335257373758,0.17191862577117853,0.13061807825580066,0.613667366744315,0.38633180898695074
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.37667339812919853,0.24167639861376775,0.381649821603453,0.5084001424014262,0.4915997316601962
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.41775577027127525,0.20980634230750356,0.37243348279274896,0.6844851962203172,0.3155121481060248
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.8237412451580609,0.10805164161902468,0.06773793035450644,0.7685016929877587,0.23148450351044797
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.5436700486636669,0.18448324227444193,0.271807355382189,0.7756231981195418,0.2243628393027146
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.6412677693365613,0.18636422387643237,0.172348312765216,0.6285266741192966,0.3714722820795966
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.5373002509942237,0.2085690813108333,0.25412437115074116,0.6247399927596144,0.37525905004454513
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.4640748098366912,0.23596041766292003,0.29996397119753554,0.5165295511033859,0.483470303087601
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.36668940279514456,0.1885591792363585,0.4447296196667201,0.7933977086034611,0.20658540843885037
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.4646012527163982,0.20480163413289657,0.3305911615297531,0.6876237373996307,0.31237378505510194
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.43719834284467174,0.21190640131934044,0.3508921316744115,0.6535542297162671,0.3464443912867341
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.26038207455912693,0.20991232127494125,0.5297008122068143,0.6096896243674588,0.39030971399426456
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.3465622430450167,0.20420623702064228,0.44922557750867476,0.6973416319196666,0.3026554397298631
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.3088155245321932,0.19659832409019914,0.49457387909524464,0.7237683252109886,0.2762269973328681
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.6179712149660579,0.16602262014641636,0.21589386445849554,0.8064078709119336,0.193569310018115
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.4538590451425286,0.24832405663764928,0.2978166124726628,0.44184279520469194,0.5581571700125534
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.6791813134804898,0.1450228422171351,0.17541325922200232,0.8572086097488424,0.1427224804571391
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.45859582051263686,0.24126948416666194,0.30013423874561507,0.4759378379498339,0.5240620969314352
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.12947443175370527,0.16536820678918945,0.7051163946109188,0.638676211551872,0.3613226315254102
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.6756569751022422,0.16745884737333022,0.15683058014386508,0.6939438894200286,0.306053164165692
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.532631467141563,0.2100862212283498,0.25727749213748696,0.6069701608959883,0.3930292007950977
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.3385005335718986,0.2243314407770624,0.43716676409189176,0.5800340996118434,0.41996550049227477
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.6989037013536497,0.16672734268532027,0.13432844053861848,0.6437570925308391,0.35624164996174335
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.34738912958755364,0.23714640223686761,0.4154640066095606,0.5133947422088418,0.4866051311643239
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.6278316577064145,0.18828336314235405,0.18386368636962747,0.6482294877213344,0.3517689201681625
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.31106388795927403,0.23853081591534794,0.45040455252977835,0.5217500141269772,0.4782498141202847
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.5114505087259595,0.22134093368357255,0.26720562718267815,0.580137349972716,0.41986216901897966
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.2957902080272891,0.2398941341934419,0.4643149225768388,0.5075888460463083,0.4924110206194976
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.3261148911619215,0.19415015746661685,0.4797139757438492,0.7678370840753544,0.23214960729138623
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8743250062797475,0.0809531876347285,0.043458568583842755,0.8139735453001284,0.1859881312953665
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.36625382560626885,0.2226659749786103,0.41107827531819197,0.621736930787601,0.3782620856519916
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.6131642327722622,0.20653055488666058,0.18029878389471918,0.5475773025309636,0.4524224219353339
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.921580909163249,0.05242868254525717,0.02253849489548783,0.8553675542581163,0.14453249452137593
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.3996023877215151,0.22664906782788807,0.3737471455710632,0.6006415477646184,0.3993577694302405
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.12703076649604417,0.19146883876662238,0.6814909794332911,0.5141821653114698,0.485817680534628
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.4143034986876386,0.20421315672131463,0.3814750546179501,0.7280839624830497,0.2719096744190699
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.4569644627223273,0.22374962985807367,0.31928382585572096,0.6014690004540649,0.3985303057446744
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.4228974046844233,0.19534329653840318,0.3817416687308999,0.7778376072286036,0.2221463270328885
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.4813370939304326,0.2575803121498939,0.2610823095581042,0.41006488303495564,0.5899350957419929
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.6035217607619997,0.19024008082415467,0.20621607390571517,0.6744616569124804,0.32553584100445343
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.14741585229841225,0.18398853217718153,0.6685764986792557,0.5978936787759919,0.40210564947266575
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.22803515295242505,0.2279855576476317,0.5439773242571735,0.5095607863813805,0.49043907478581505
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.1742585565357927,0.16393465923998346,0.6617009193550533,0.7651868765584929,0.23480008255023482
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6223884518575071,0.1881834404096732,0.18940564188459125,0.6584708178941675,0.3415272819749665
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.46629273930538395,0.19766617326087793,0.3360059839776107,0.7951675763778003,0.20479478217876823
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.8093779837899795,0.11941602018679515,0.07091569101986811,0.7332164033000058,0.26677223753129053
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.4013516385924136,0.26507706515053364,0.3335710324624534,0.47056463344200383,0.5294352759791124
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.6813045106302023,0.16996467266666543,0.14865686032798367,0.7117489005144768,0.28824349534864974
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.24953181182970147,0.24470364526780414,0.5057631925565952,0.5119370885248056,0.48806271185108335
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.3371550516856075,0.23837258629436137,0.424470783100156,0.5906991980543175,0.4092999535200089
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.8005689359506547,0.12953153630649206,0.069759149449459,0.6703882135117465,0.32960820565036375
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.417879466521779,0.23199358822202418,0.35012452952402584,0.6253842306506338,0.3746141838414444
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.7849894390069718,0.13497666604745964,0.0798936431577546,0.6845403877446041,0.3154549846102414
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.5162161636136009,0.2378486838155054,0.2459336223358896,0.5142831950800277,0.4857166229414369
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.4021633298663099,0.2190613105243943,0.37877118480149147,0.6740101473064064,0.3259866967093326
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.35211968552530515,0.23736034422517893,0.4105188626599911,0.5746423567257748,0.42535710221372797
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.11567990019583581,0.18434707421682356,0.6999581756558239,0.541827840615253,0.45817185476145694
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.3950349614236166,0.2854558388399512,0.31950914589431634,0.3657395572941746,0.6342604331777617
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.6142130055302694,0.18820487377564038,0.19754961327802437,0.6958749163248927,0.3041203706965975
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.3892981297044941,0.24009982912308456,0.37060116358986844,0.5632903536432554,0.4367092047203788
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.24308755245578348,0.23177797314220402,0.5251322293709796,0.5389166180893425,0.46108309648969836
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.7641300532166503,0.13740874682332432,0.09829047534139906,0.723440112078658,0.27655296571305577
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.4403540727087537,0.2397237053018187,0.3199214291306413,0.5336578468560824,0.46634192275031944
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.7848513243023693,0.1267623155318852,0.08811804075017968,0.7484745440804388,0.2515143953540831
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.14496752526063458,0.21651385990613178,0.6385154701309467,0.4532877812989454,0.5467121658390248
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.2861860478526497,0.2026147183670246,0.511186044815199,0.7075214140173738,0.29247364442123946
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.17295485127644664,0.204061958806409,0.6229751946704069,0.5581635038798378,0.44183613500706836
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.15871846881280804,0.17230778494751087,0.6689210889763547,0.6949322863241905,0.30506368215935703
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.5184704388817816,0.21274760699306738,0.2687756548657549,0.6388693113623346,0.36112921774596524
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.4996727063248669,0.22783964268495077,0.2724854577546839,0.5645865195380406,0.43541308044147253
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.6254840509122691,0.19539990776446786,0.17910161319505513,0.6123252436224805,0.3876738203480612
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.865803183228054,0.0798956348496667,0.0518484800785093,0.8726121318083039,0.12723534001383235
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.3081951506756641,0.2608611426976253,0.4309435032956337,0.4342047204435874,0.5657952433236209
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.5184838502168785,0.18743182255727292,0.29404067539217227,0.7942372160025746,0.2057376599928322
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.15652596100838378,0.18699248385259742,0.6564619719107115,0.6117466445343518,0.38825242398539694
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.3809791441748844,0.23876771960603835,0.38025243227650246,0.5502931449752145,0.4497065453686582
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.11755810862284782,0.16638930198418414,0.7160131814739998,0.6233004829378239,0.37669836121376205
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.4874825614300593,0.1788057457014046,0.3336455006882884,0.843597950850945,0.15634693512313602
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.39046381018947957,0.24411087633346984,0.3654249903282842,0.4951693183187468,0.5048305825082182
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.8042661153370149,0.12564870666753625,0.06994338134940536,0.6675645238437955,0.3324332531076094
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.23850240824173785,0.19207893696333236,0.5693986035894021,0.6986407219675917,0.3013558327061211
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.27898480758219885,0.20892427565436472,0.5120849154411364,0.645080528443952,0.35491812271144446
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.4336097629156905,0.2294278103464693,0.3369613726975027,0.5656051341369033,0.4343945233639625
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.7907862849259844,0.13687006366598775,0.07227029505258317,0.6121970841948287,0.387802069476207
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.28899879116957944,0.2154976870871826,0.4954999026449063,0.6164880451958334,0.3835111302926336
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.6196369740886992,0.1605403902483931,0.21961861739479685,0.8464626690545706,0.15347727541242034
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.6244143765789693,0.17713281946156056,0.19840562150073504,0.7264691234997921,0.27352515725225923
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.40173991550502797,0.2339972518863659,0.3642619892627235,0.5619417882753158,0.43805785909341655
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.15710580334132093,0.19527363454670332,0.6476098019229988,0.5622297246364856,0.4377699125910749
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.38131591520006286,0.25109675948579735,0.3675870776858548,0.47670885599452995,0.5232910674373163
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.5154137128853559,0.18947407895945587,0.29508025174606195,0.7762337772666809,0.2237503051318155
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.6629390055473653,0.1693076744361283,0.16768648478017315,0.723267515483896,0.27672637119205973
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.6496715995553565,0.19839283676603506,0.1519270911902185,0.5366340322889711,0.4633657367469076
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.6497095563512115,0.17580325695698246,0.17444113540744893,0.700496065641035,0.29949988102307173
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.4399233185056515,0.23388659334149464,0.3261891052218068,0.5530850884613645,0.44691460936516536
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.289422890169706,0.20236953644342165,0.5081959987994278,0.7016971996132118,0.29829875430718805
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.14676806222471528,0.18879359427197778,0.6644240686376759,0.5730516462551061,0.4269479135503824
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.35527145874045263,0.21534321199124465,0.42938216765706433,0.6539848130924877,0.3460135571173203
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.1407783811117067,0.15610268916828196,0.7030128902448297,0.7325216762352273,0.2674714833452223
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.3262888755687689,0.21267646241613763,0.4610303821150088,0.6588685187793699,0.3411297051356451
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.3534140130378068,0.20408784166358673,0.44249023351330985,0.7175281182615428,0.2824669171898564
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.34897746988859385,0.21937132392407477,0.4316488588098629,0.6296744170276323,0.37032451104413483
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.15690465046650562,0.15050148997183316,0.6923817813498576,0.8014854239061714,0.19848948083352475
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.8943689882905571,0.06812467068015428,0.03523174800492296,0.8465117007747324,0.15341328714433575
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7769346136227648,0.16217996286804462,0.06087222949156916,0.44928394427688095,0.5507160090508623
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.4060133197047588,0.24300413136632015,0.3509821511543467,0.5047150328268721,0.4952848457111069
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.352948427037116,0.20934828661691962,0.4376981386067389,0.6874423608916178,0.3125547227862918
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.6259726633368637,0.17163594113586206,0.20231442637269345,0.7667945946071315,0.2331928461245475
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.41103760239969594,0.2221965472130473,0.3667640585272428,0.6176422768152242,0.38235685216087245
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7412075885488832,0.15097870594022966,0.10773626699447131,0.6673714233639456,0.3326263783417281
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.39221076863609794,0.23503695459373908,0.37275160565992216,0.5481762319072969,0.45182350614942807
