Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.7142785587277415,0.1781541868175004,0.10754566771619041,0.5654575855444302,0.43454186934663747
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.17038139568170033,0.19889875633984416,0.6307037333522808,0.6148906098442928,0.3851080546256188
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.31825516988085983,0.21326936193076257,0.46846470987730876,0.7106321335127742,0.289360277602472
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.3493588776540641,0.288205683214999,0.3624353762292719,0.3878488430914542,0.6121511400074668
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7913371324201662,0.13167789335319058,0.0768263923603766,0.6908148813973505,0.30917984436636425
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.812044970978342,0.10961165780743193,0.07753927812639179,0.8208167764526942,0.17911777787845673
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.45749249909511813,0.24177724585723542,0.3007287880711354,0.562387016169113,0.4376124684667968
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.41320230012412024,0.2837186314938819,0.3030789657866558,0.39568372263159,0.6043162573709732
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.5575389990158729,0.2383497960170945,0.2041092224094056,0.4938241313205523,0.5061757250894834
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.645744400578432,0.18895333258341404,0.16527410796583186,0.6531554502343244,0.346841886879119
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.047615079340547595,0.09609353231305312,0.8557612493494507,0.7493982106740339,0.25058610081162247
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.599940759283391,0.18919368659724778,0.21082111274016374,0.7303313332440003,0.2696577219482315
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.6271046867616412,0.2135491024391411,0.15934004084916734,0.5288402293042683,0.4711594930300411
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.41201440177083115,0.2502201286685954,0.3377647485351514,0.5380384699124012,0.4619612007453769
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.3796572569011308,0.25307547025716726,0.3672667160072171,0.5291889520732331,0.4708107684537325
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.5631951906063009,0.22188640193623105,0.21491300752272186,0.577469959499698,0.4225293620111704
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.3256804449991494,0.26955007003244635,0.4047692709754906,0.45359003463388514,0.5464098996789206
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.5768065561414693,0.22061058702540184,0.20257732304342102,0.5668521350180195,0.43314730581571925
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.10924974151410947,0.14560959703700582,0.7449738001511699,0.7346120082111803,0.26537613183183206
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.3060191598623984,0.2686541311088087,0.42532645695314397,0.4513206577902107,0.5486792794164137
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.23026863278981163,0.19447317666854066,0.5752228207812914,0.7299419344399654,0.2700472002580245
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.44432733179041745,0.26545211410361363,0.29022021748536214,0.45724319971248567,0.5427567296754846
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.7576956450100468,0.14702115146646988,0.09517951659056674,0.6793203776742656,0.3206753448697857
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.04241083015383657,0.08476057936418567,0.8718827344352136,0.7885511250861055,0.21141520564010624
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.5688838977893674,0.23077396009937284,0.20033912443032106,0.5199621461149909,0.48003761860970556
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.5686326279895437,0.2224973940658741,0.2088648974663217,0.5668945928404878,0.43310484755975165
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.30789239599651824,0.2777572359734094,0.41435022574315844,0.4180136370717989,0.5819863309595125
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.4543857016036983,0.23092147501470228,0.3146898520460615,0.6206754485067203,0.3793230691084858
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.7070742872800911,0.16412239463770648,0.12872687441411182,0.6935902584336725,0.3064041928479902
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.4583870219302263,0.22128695649367772,0.32032013105928087,0.6711002810508441,0.3288960345843601
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.5418213511286606,0.2430986257694668,0.21507847937999586,0.48754516115233076,0.5124547115131474
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.5665931668176287,0.21714579720246904,0.2162537527804891,0.6009956623459652,0.3990032984362316
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.31282481765268744,0.23441582607390896,0.45275702063020873,0.602901710070092,0.39709721429483974
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.389032942237542,0.2461665359059477,0.36479962873023664,0.5610994962762051,0.4389000003545576
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.35576195460093574,0.2235905500523918,0.42064285310790733,0.6715224883150992,0.3284737990008654
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.4493352238593689,0.22000036833358697,0.3306580457051705,0.6820776913252329,0.317917811180063
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.2923076090165222,0.26314436909945177,0.4445476380879009,0.4672057452211739,0.5327941688973379
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.3377922657961697,0.23638847570746066,0.42581737209034004,0.6029579941712598,0.3970409290993052
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.33160548729220984,0.23039026870268203,0.43800129234196655,0.630329800503332,0.3696684353056257
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.5345774142480931,0.20992969817436422,0.2554795381418939,0.680910706937473,0.3190848900717256
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.384915191412095,0.26656479137047207,0.34851977996446964,0.46945985150037034,0.530540058753014
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.6682989907613104,0.16385779873037382,0.16768560826104464,0.7854662291675125,0.21450211423454218
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.3626610927044101,0.2644674948784383,0.37287114727332205,0.4791514745791579,0.5208484170909767
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.13168654599800508,0.18314338027617932,0.6851452186828727,0.606342671603896,0.39365618378769834
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.5711287458872888,0.24881372374226288,0.18005647202851213,0.4255809191995028,0.5744190434420045
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5676684405215201,0.2312140874531262,0.20111452150925951,0.5191374725468328,0.48086229578193257
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.36274434745821144,0.24029633514459306,0.396957966904769,0.5890528266003858,0.4109463361632515
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.675893785684475,0.17879966189325736,0.1452662765858696,0.6603107604995433,0.3396862090236378
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.553768586297668,0.21550363345748555,0.23071923145185913,0.6266885959503651,0.3733097519342353
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.6558981910725924,0.19089529054527238,0.15318510177200156,0.6187363891636654,0.38126217938600615
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.28137123757583327,0.24182252943679214,0.4768046766099454,0.5508079022893819,0.4491916809142686
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.3344047703435868,0.2590717787000667,0.40652304662514455,0.49840919782172965,0.5015906454836504
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.3618649068869378,0.2961819346985362,0.34195311829745323,0.3609224509189058,0.6390775397532849
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.34636091063010593,0.2280791180380798,0.42555659470834645,0.646473338395122,0.3535243013013578
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8314938303509442,0.100251689667095,0.0671839507440785,0.8303723617129599,0.16954728564627863
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.37438205093532967,0.24955373711040635,0.37606350806967553,0.5455860244151503,0.4544135969835794
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.712475334605683,0.1685578648967695,0.11891942084495662,0.6436942583064877,0.3563034968091333
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.9205636463745588,0.05288453129789669,0.022999357565037,0.856798380617975,0.14305608507910206
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.44236072012531163,0.2535075690087826,0.304131043789551,0.5121266114206459,0.4878731854732661
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.08977132735555748,0.16519792927345003,0.745000308708034,0.5700385837901685,0.42996082357872184
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.4876232309472858,0.21304989153725815,0.2993157847874875,0.7009433048607179,0.29905034605159575
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.327288454346947,0.26620822354328383,0.40650305952591176,0.4672283024600582,0.5327716116205695
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.3579078347388947,0.22591086506561292,0.4161774151072672,0.6601186383895427,0.3398783416443754
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.36809286903677574,0.292062838926528,0.3398442408581513,0.3742604066005207,0.62573958083699
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.5366956674750466,0.22183420423915404,0.24146429422223456,0.6086661876067927,0.3913326187478596
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.20631595546018056,0.20826929364057933,0.5854026471773809,0.6293730001590995,0.37062526581599675
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.21204707945879875,0.20361683714648465,0.5843191408441035,0.6601319110283977,0.33986506828058033
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.12680459127420599,0.18268727875581817,0.6904845747102353,0.596264045645783,0.4037350003502429
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6397174868487883,0.19029116488351858,0.16996396727550916,0.6557824444552698,0.34421476324609324
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.4498330532619459,0.21462743897586162,0.3355300121897563,0.7113194794190456,0.28867283475325617
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.8845988907887202,0.0759103332743821,0.0380063230070084,0.817039906802289,0.18289967497409865
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.3818338052144437,0.2722051106462055,0.3459609169937764,0.4466008395763357,0.5533991032675876
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.6888792364541663,0.1737511296455833,0.13732112812686434,0.6665345696806084,0.3334620385372332
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.27826065897620456,0.2665212490086188,0.4552177551633147,0.44725987572862413,0.5527400663579244
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.23860957914186792,0.21769582113934752,0.5436870117021554,0.6252280184811903,0.3747703723343771
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.7447459924148943,0.15655425657369135,0.09863720905885033,0.6416558856712224,0.3583419504782029
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.41682315844772494,0.24371759256691705,0.33945812833603417,0.568414340765624,0.4315850838993439
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.6359682615324675,0.18644262506095427,0.17755075777356466,0.6893700926983576,0.31062477040592645
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.5778332230412365,0.24470888256065268,0.17745659614352866,0.4365487042677255,0.5634512490313656
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.3270351933250301,0.22401530038501857,0.4489447530034194,0.6603440025292425,0.3396529651715592
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.2709096235908278,0.25231342516585675,0.47677612354360344,0.49888332067667596,0.5011165212100773
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.13840045582461127,0.19865966833432874,0.662928631619132,0.5511374586723099,0.4488621219989557
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.38346065432187315,0.2684036947134662,0.34813543974072253,0.46194415470708755,0.5380557678280182
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.6871756398529737,0.17284298373843984,0.1399276011535386,0.6775983236171561,0.32239753074957866
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.35066257586314736,0.2597874615210823,0.3895495965458257,0.4981471522840995,0.5018526918001086
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.2069128448553096,0.21108564713830447,0.5819913420892562,0.616805460280049,0.3831931572579109
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.5915091764317114,0.2151207097607457,0.19336280300319314,0.5782640002378298,0.4217353114072896
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.45954170028086344,0.26362785765944075,0.2768300379938935,0.45747640982220006,0.5425235192398002
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.7663370373441318,0.13711170838862863,0.0963437934531612,0.7374708414181463,0.2625166431654558
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.10993032507788057,0.17275951128852848,0.7172794157232434,0.5973078942727662,0.4026911335390201
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.27157995991637046,0.22864130966723328,0.49977495172836517,0.6043741389089815,0.3956247564606446
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.12515273447597136,0.18050906405610112,0.6943121885977027,0.6023124284231646,0.39768650733360034
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.17754498988380496,0.18830875146593698,0.634112310231844,0.6799940005597033,0.3200016692628232
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.45832072949128083,0.24094236535175148,0.30073535360838666,0.5662137599067822,0.4337856874053708
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.4633880959906914,0.25578889416062595,0.28082236838883046,0.49074966425280014,0.5092502003498758
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.548805412322851,0.23153224320819216,0.2196592908036899,0.540528062047757,0.45947159309249336
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.8339676573650349,0.10113088434744506,0.06404740228118908,0.8101350179733597,0.18981269487767155
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.2749472329828665,0.26210200251326726,0.46295031724459845,0.4622925486242063,0.5377073733787079
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.42296379441138676,0.24419947206670495,0.3328356260956861,0.5643366790726436,0.43566278686627513
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.23504420999790523,0.20907642397700285,0.5558660927859371,0.6629893213711396,0.33700749769460314
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.2538636280367202,0.23561493460544133,0.5105190017236809,0.5574434008121469,0.4425561284129874
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.06271076963471646,0.11703238115247343,0.8200105018290941,0.7079926525746495,0.2920001192211816
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.43462536301248406,0.23930715631413496,0.326065889247358,0.5850987277172597,0.4149004929674108
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.41212695791099974,0.24407454808865692,0.34379741482038895,0.5677776301968849,0.4322218011125203
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.8263821613829141,0.11099335460696096,0.06225497327105759,0.741281851021937,0.25870470024383335
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.2405334656309234,0.22917795645628605,0.5302849313452546,0.5737206573856067,0.42627870886573566
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.27098769213664725,0.2222997439800379,0.5067067648969383,0.6342696747916631,0.3657284311658045
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.4084342163161383,0.25271582242121793,0.33884935437565494,0.527091491370774,0.47290823985776387
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.8224326158439216,0.12563057113457568,0.05184589631133649,0.604937944802767,0.395060939260398
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.32820183214933146,0.23939904315743019,0.43239755448571565,0.5854203702947604,0.4145788458296982
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.5106831621322334,0.2332530798479968,0.2560609317534741,0.5700021193436348,0.42999728841908536
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.630526391319777,0.1861176372721212,0.18331411281555426,0.7014997374802311,0.2984938482276642
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.35134716247834213,0.2516129514254214,0.39703925582726,0.5343535081399299,0.4656461842504396
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.11962380285431262,0.17961932204033543,0.7007320200146976,0.5919632565518838,0.40803586088743277
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.34270230410179386,0.2921365683603228,0.3651610769467624,0.3742007009649412,0.625799286489114
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.5841003235192571,0.1933638872777456,0.22249944585842005,0.7255419766718973,0.2744480156714665
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.5946542330414838,0.21636679962476735,0.18897236644620202,0.5659959164111537,0.4340035330948886
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.5846894543196397,0.22298649028008696,0.19231948910184746,0.5419528281879222,0.4580468177551153
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.5509649540820555,0.21311839022794002,0.23590648417555246,0.6442423055723185,0.3557554272404547
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.29500760639557744,0.24666361434241524,0.4583276956055439,0.5374113074411375,0.4625883670176543
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.23211626913403124,0.23284017437536678,0.5350406764566203,0.5486367153506401,0.4513628841687233
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.20734029907796475,0.20219719379931045,0.5904444891034134,0.6603403824100306,0.339656585489286
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.2873117224379862,0.21915005127878293,0.4935310482089073,0.662301281753249,0.3376955766677033
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.13669334714100126,0.17308643882170688,0.6901701819429519,0.668329644676332,0.3316668514312377
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.3285577384129626,0.25929298398189077,0.4121488693180958,0.49605703629451137,0.5039428138704108
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.3549736659851502,0.2185245026331114,0.4264949906643607,0.6973360942474635,0.3026579631539491
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.2897430140223646,0.22267872728380572,0.48757267467092374,0.646585857151024,0.3534117777486417
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.12294819471464308,0.1532830400361021,0.723630078123061,0.7346604096655328,0.26532771958430384
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.834593683183526,0.1076180726598461,0.05741191775300629,0.735804446684404,0.26418342443961645
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7808248736612707,0.1458485782644423,0.07326778405704285,0.6015642346934088,0.39843471535522945
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.40810354429318985,0.2449889728488284,0.3469064787956369,0.5641443482799614,0.4358551195324689
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.3253658734766247,0.2293573106461803,0.4452735839664389,0.6330470868264745,0.3669510604177337
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.665806723006618,0.19122962338842425,0.1429453644851246,0.5947828625729416,0.40521620865038716
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.31906434940538175,0.24738184005579697,0.43355287246110413,0.5451320811036959,0.45486754344972513
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7518928649985761,0.15672325750943533,0.09133242174485755,0.6157987692655646,0.38419987314686166
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.41884606069118885,0.2614089268613077,0.3197446417789015,0.48473501267827895,0.5152648666785739
